,index,Word,Tag,sentence_id
47315,50668,con,B-T,3353
47316,50669,mẹ,I-T,3353
47317,50670,mày,I-T,3353
47318,50671,.,O,3353
47319,50672,khinh,B-T,3353
47320,50673,thường,I-T,3353
47321,50674,ng,O,3353
47322,50675,ta,O,3353
47323,50677,Bo,B-T,3354
47324,50678,Tay,I-T,3354
47325,50679,.,I-T,3354
47326,50680,Com,I-T,3354
47327,50682,Con,B-T,3355
47328,50683,này,O,3355
47329,50684,đúng,O,3355
47330,50685,là,O,3355
47331,50686,sạo,B-T,3355
47332,50687,lồn,I-T,3355
47333,50688,9,O,3355
47334,50689,phương,O,3355
47335,50690,Củng,O,3355
47336,50691,ko,O,3355
47337,50692,chừa,O,3355
47338,50693,phương,O,3355
47339,50694,nào,O,3355
47340,50695,hết,O,3355
47341,50697,Sờ,B-T,3356
47342,50698,chim,I-T,3356
47343,50699,a,O,3356
47344,50700,ơu,O,3356
47345,50702,Tụi,O,3357
47346,50703,dâm,B-T,3357
47347,50704,loạn,I-T,3357
47348,50705,viên,I-T,3357
47349,50706,ăn,B-T,3357
47350,50707,hết,I-T,3357
47351,50708,đống,I-T,3357
47352,50709,cá,I-T,3357
47353,50710,rồi,I-T,3357
47354,50711,tắm,I-T,3357
47355,50712,biển,I-T,3357
47356,50713,hết,I-T,3357
47357,50714,đi,I-T,3357
47358,50715,nha,O,3357
47359,50716,",",O,3357
47360,50717,sao,O,3357
47361,50718,mấy,O,3357
47362,50719,vụ,O,3357
47363,50720,này,O,3357
47364,50721,chả,O,3357
47365,50722,thấy,O,3357
47366,50723,thằng,B-T,3357
47367,50724,DLV,O,3357
47368,50725,nào,O,3357
47369,50726,vào,O,3357
47370,50727,sủa,B-T,3357
47371,50728,vậy,O,3357
47372,50729,",",O,3357
47373,50730,ẳng,B-T,3357
47374,50731,nữa,O,3357
47375,50732,đi,O,3357
47376,50733,mấy,O,3357
47377,50734,cưng,O,3357
47378,50736,Hồng,O,3358
47379,50737,Thy,O,3358
47380,50738,cái,O,3358
47381,50739,giọng,O,3358
47382,50740,điệu,O,3358
47383,50741,nói,O,3358
47384,50742,cảm,O,3358
47385,50743,thấy,O,3358
47386,50744,hao,O,3358
47387,50745,hao,O,3358
47388,50746,giống,O,3358
47389,50747,.,O,3358
47390,50748,!,O,3358
47391,50750,nhìn,O,3359
47392,50751,vợ,O,3359
47393,50752,anh,O,3359
47394,50753,lại,O,3359
47395,50754,nhầm,O,3359
47396,50755,sang,O,3359
47397,50756,diễn,O,3359
47398,50757,viên,O,3359
47399,50758,phụ,O,3359
47400,50759,trong,O,3359
47401,50760,phim,O,3359
47402,50761,về,O,3359
47403,50762,nhà,O,3359
47404,50763,đi,O,3359
47405,50764,con,O,3359
47406,50765,trong,O,3359
47407,50766,các,O,3359
47408,50767,tập,O,3359
47409,50768,trăng,O,3359
47410,50769,mật,O,3359
47411,50770,của,O,3359
47412,50771,Vũ,O,3359
47413,50772,và,O,3359
47414,50773,Thư,O,3359
47415,50774,",",O,3359
47416,50775,bikini,O,3359
47417,50776,gạ,O,3359
47418,50777,thụt,O,3359
47419,50778,Vũ,O,3359
47420,50780,Thương,O,3360
47421,50781,cô,O,3360
47422,50782,qua,O,3360
47423,50783,quá,O,3360
47424,50784,❤❤,O,3360
47425,50786,Đờ,B-T,3361
47426,50787,mờ,I-T,3361
47427,50788,cuộc,O,3361
47428,50789,sống,O,3361
47429,50791,Bạn,O,3362
47430,50792,này,O,3362
47431,50793,có,B-T,3362
47432,50794,não,I-T,3362
47433,50795,không,I-T,3362
47434,50796,?,I-T,3362
47435,50798,Ae,O,3363
47436,50799,lưu,O,3363
47437,50800,ý,O,3363
47438,50802,may,B-T,3364
47439,50803,ma,O,3364
47440,50804,ve,O,3364
47441,50805,vn,O,3364
47442,50806,.,O,3364
47443,50807,la,O,3364
47444,50808,cai,B-T,3364
47445,50809,mo,I-T,3364
47446,50810,may,I-T,3364
47447,50811,k,I-T,3364
47448,50812,con,I-T,3364
47449,50813,cai,I-T,3364
47450,50814,rang,I-T,3364
47451,50815,an,I-T,3364
47452,50816,chao,I-T,3364
47453,50817,voi,O,3364
47454,50818,cdm,B-T,3364
47455,50820,Về,O,3365
47456,50821,đâu,O,3365
47457,50822,mái,O,3365
47458,50823,tóc,O,3365
47459,50824,chị,O,3365
47460,50825,Trang,O,3365
47461,50826,thương,O,3365
47462,50827,:,O,3365
47463,50828,(,O,3365
47464,50829,(,O,3365
47465,50831,hay,O,3366
47466,50832,velu,O,3366
47467,50834,Nghe,O,3367
47468,50835,phát,O,3367
47469,50836,biểu,O,3367
47470,50837,đã,O,3367
47471,50838,thấy,O,3367
47472,50839,nhảm,B-T,3367
47473,50840,cứt,I-T,3367
47474,50841,=,O,3367
47475,50842,],O,3367
47476,50843,],O,3367
47477,50845,Nhật,O,3368
47478,50846,Phú,O,3368
47479,50847,Nguyễn,O,3368
47480,50848,xin,O,3368
47481,50849,video,O,3368
47482,50850,bạn,O,3368
47483,50851,ơi,O,3368
47484,50852,😅😅😅,O,3368
47485,50854,Ok,O,3369
47486,50855,chưa,O,3369
47487,50857,Tiểu,O,3370
47488,50858,tiểu,O,3370
47489,50859,xinh,O,3370
47490,50860,hơn,O,3370
47491,50861,nhé,O,3370
47492,50863,My,O,3371
47493,50864,Tran,O,3371
47494,50865,cái,O,3371
47495,50866,con,B-T,3371
47496,50867,này,O,3371
47497,50868,vòng,O,3371
47498,50869,vo,O,3371
47499,50870,vlon,B-T,3371
47500,50871,:,O,3371
47501,50872,),O,3371
47502,50873,),O,3371
47503,50875,Nhựt,O,3372
47504,50876,Minh,O,3372
47505,50877,xoá,O,3372
47506,50878,đi,O,3372
47507,50879,quơi,O,3372
47508,50880,😡,B-T,3372
47509,50882,:,O,3373
47510,50883,),O,3373
47511,50884,),O,3373
47512,50885,t,B-T,3373
47513,50886,bên,O,3373
47514,50887,này,O,3373
47515,50888,t,B-T,3373
47516,50889,còn,O,3373
47517,50890,dell,B-T,3373
47518,50891,giám,O,3373
47519,50892,dùng,O,3373
47520,50893,tien,O,3373
47521,50894,mà,O,3373
47522,50895,s,O,3373
47523,50896,chj,O,3373
47524,50897,3,O,3373
47525,50898,xaolol,B-T,3373
47526,50899,vay,O,3373
47527,50900,nhà,O,3373
47528,50901,toàn,O,3373
47529,50902,trã,O,3373
47530,50903,góp,O,3373
47531,50904,sūa,B-T,3373
47532,50905,cl,I-T,3373
47533,50906,:,O,3373
47534,50907,),O,3373
47535,50908,),O,3373
47536,50909,),O,3373
47537,50911,Mất,B-T,3374
47538,50912,lịch,I-T,3374
47539,50913,sự,I-T,3374
47540,50914,thì,O,3374
47541,50915,có,O,3374
47542,50917,Lương,O,3375
47543,50918,Kiều,O,3375
47544,50919,Trúc,O,3375
47545,50920,Uyên,O,3375
47546,50921,đồng,O,3375
47547,50922,quan,O,3375
47548,50923,điểm,O,3375
47549,50924,!,O,3375
47550,50926,23:28,O,3376
47551,50927,chị,O,3376
47552,50928,thấy,O,3376
47553,50929,cái,O,3376
47554,50930,đó,O,3376
47555,50931,là,O,3376
47556,50932,xĩu,O,3376
47557,50933,3,O,3376
47558,50934,ngày,O,3376
47559,50936,cười,O,3377
47560,50937,vc,O,3377
47561,50938,a,O,3377
47562,50939,ưiii,O,3377
47563,50940,😂😂,O,3377
47564,50942,nhìn,B-T,3378
47565,50943,ngứa,I-T,3378
47566,50944,mắt,I-T,3378
47567,50946,Chơi,O,3379
47568,50947,fb,O,3379
47569,50948,đi,O,3379
47570,50949,con,O,3379
47571,50950,chó,B-T,3379
47572,50951,để,O,3379
47573,50952,ng,O,3379
47574,50953,dân,O,3379
47575,50954,thấy,O,3379
47576,50955,bản,O,3379
47577,50956,mặt,O,3379
47578,50957,thật,O,3379
47579,50958,của,O,3379
47580,50959,mày,B-T,3379
47581,50960,thằng,B-T,3379
47582,50961,chó,I-T,3379
47583,50963,Tình,O,3380
47584,50964,yêu,O,3380
47585,50965,là,O,3380
47586,50966,khi,O,3380
47587,50967,bạn,O,3380
47588,50968,yêu,O,3380
47589,50969,1,O,3380
47590,50970,người,O,3380
47591,50971,thật,O,3380
47592,50972,lòng,O,3380
47593,50973,thì,O,3380
47594,50974,bạn,O,3380
47595,50975,sẽ,O,3380
47596,50976,yêu,O,3380
47597,50977,luôn,O,3380
47598,50978,cả,O,3380
47599,50979,vợ,O,3380
47600,50980,và,O,3380
47601,50981,con,O,3380
47602,50982,anh,O,3380
47603,50983,ấy,O,3380
47604,50984,",",O,3380
47605,50985,mù,B-T,3380
47606,50986,quán,I-T,3380
47607,50987,vcl,B-T,3380
47608,50988,🤣,O,3380
47609,50990,Văn,O,3381
47610,50991,hoá,O,3381
47611,50992,máu,B-T,3381
47612,50993,lồn,I-T,3381
47613,50994,huh,O,3381
47614,50995,?,O,3381
47615,50996,=,O,3381
47616,50997,),O,3381
47617,50998,),O,3381
47618,50999,mất,B-T,3381
47619,51000,dậy,I-T,3381
47620,51001,nhưng,O,3381
47621,51002,có,O,3381
47622,51003,che,O,3381
47623,51004,đậy,O,3381
47624,51005,gì,O,3381
47625,51006,đâu,O,3381
47626,51007,:,O,3381
47627,51008,),O,3381
47628,51009,),O,3381
47629,51010,Like,O,3381
47630,51012,ThanhHuy,O,3382
47631,51013,Nguyen,O,3382
47632,51014,vcl,B-T,3382
47633,51016,Các,O,3383
47634,51017,em,O,3383
47635,51018,bình,O,3383
47636,51019,tĩnh,O,3383
47637,51021,Thanh,O,3384
47638,51022,Nghệ,O,3384
47639,51023,Tĩnh,O,3384
47640,51024,là,O,3384
47641,51025,trùm,O,3384
47642,51026,CM,O,3384
47643,51027,(,O,3384
47644,51028,trừ,O,3384
47645,51029,vùng,O,3384
47646,51030,CG,O,3384
47647,51031,thì,O,3384
47648,51032,đỡ,O,3384
47649,51033,),O,3384
47650,51034,",",O,3384
47651,51035,nên,O,3384
47652,51036,mấy,O,3384
47653,51037,gia,O,3384
47654,51038,đình,O,3384
47655,51039,kia,O,3384
47656,51040,từ,O,3384
47657,51041,chối,O,3384
47658,51042,ko,O,3384
47659,51043,có,O,3384
47660,51044,gì,O,3384
47661,51045,lạ,O,3384
47662,51046,!,O,3384
47663,51048,Vãi,B-T,3385
47664,51049,lon,I-T,3385
47665,51050,:,O,3385
47666,51051,),O,3385
47667,51052,),O,3385
47668,51053,),O,3385
47669,51055,dân,O,3386
47670,51056,gian,O,3386
47671,51057,người,O,3386
47672,51058,ta,O,3386
47673,51059,gọi,O,3386
47674,51060,là,O,3386
47675,51061,mặt,B-T,3386
47676,51062,dầy,I-T,3386
47677,51064,Sao,O,3387
47678,51065,like,O,3387
47679,51066,nhiều,O,3387
47680,51067,quá,O,3387
47681,51068,vậy,O,3387
47682,51069,đáng,O,3387
47683,51070,lẽ,O,3387
47684,51071,diss,O,3387
47685,51072,like,O,3387
47686,51073,mới,O,3387
47687,51074,đúng,O,3387
47688,51075,chứ,O,3387
47689,51077,chỗ,O,3388
47690,51078,tui,O,3388
47691,51079,chưa,O,3388
47692,51080,có,O,3388
47693,51081,điện,O,3388
47694,51082,nữa,O,3388
47695,51083,mà,O,3388
47696,51084,kế,O,3388
47697,51085,bên,O,3388
47698,51086,quốc,O,3388
47699,51087,lộ,O,3388
47700,51088,91,O,3388
47701,51089,tỉnh,O,3388
47702,51090,an,O,3388
47703,51091,giang,O,3388
47704,51092,mới,O,3388
47705,51093,chết,B-T,3388
47706,51094,chứ,O,3388
47707,51095,.,O,3388
47708,51096,đất,O,3388
47709,51097,nước,O,3388
47710,51098,có,O,3388
47711,51099,thật,O,3388
47712,51100,đang,O,3388
47713,51101,phát,O,3388
47714,51102,triển,O,3388
47715,51103,k.dốc,O,3388
47716,51104,láo,B-T,3388
47717,51105,riết,O,3388
47718,51106,quen,O,3388
47719,51107,.,O,3388
47720,51109,Dàn,O,3389
47721,51110,Táo,O,3389
47722,51111,năm,O,3389
47723,51112,nay,O,3389
47724,51113,làm,O,3389
47725,51114,chương,O,3389
47726,51115,trình,O,3389
47727,51116,TÁO,O,3389
47728,51117,QUÂN,O,3389
47729,51118,VI,O,3389
47730,51119,HÀNH,O,3389
47731,51120,nhé,O,3389
47732,51121,mn,O,3389
47733,51122,",",O,3389
47734,51123,phát,O,3389
47735,51124,sóng,O,3389
47736,51125,9h,O,3389
47737,51126,tối,O,3389
47738,51127,23,O,3389
47739,51128,Tết,O,3389
47740,51129,trên,O,3389
47741,51130,VTV3,O,3389
47742,51131,:,O,3389
47743,51132,),O,3389
47744,51133,),O,3389
47745,51135,ói,B-T,3390
47746,51136,hànggg,O,3390
47747,51137,=,O,3390
47748,51138,),O,3390
47749,51139,),O,3390
47750,51141,Kiểu,O,3391
47751,51142,gì,O,3391
47752,51143,antifan,O,3391
47753,51144,cũng,O,3391
47754,51145,bảo,O,3391
47755,51146,ảnh,O,3391
47756,51147,này,O,3391
47757,51148,là,O,3391
47758,51149,ghép,O,3391
47759,51151,Cười,O,3392
47760,51152,mún,O,3392
47761,51153,bò,O,3392
47762,51155,thu,O,3393
47763,51156,3d,B-T,3393
47764,51157,may,O,3393
47765,51158,ma,O,3393
47766,51159,sao,B-T,3393
47767,51160,lon,I-T,3393
47768,51161,qua,O,3393
47769,51163,Nguyễn,O,3394
47770,51164,Thị,O,3394
47771,51165,Luận,O,3394
47772,51166,cho,O,3394
47773,51167,nghỉ,O,3394
47774,51168,dài,O,3394
47775,51169,hạn,O,3394
47776,51170,r,O,3394
47777,51171,nha,O,3394
47778,51172,😂,O,3394
47779,51174,Kkkk.iu,O,3395
47780,51175,nhau,O,3395
47781,51176,là,O,3395
47782,51177,phải,O,3395
47783,51178,có,O,3395
47784,51179,đụ,B-T,3395
47785,51180,.,O,3395
47786,51182,Thằng,B-T,3396
47787,51183,Rách,I-T,3396
47788,51184,nhiều,O,3396
47789,51185,anti,O,3396
47790,51186,nhờ,O,3396
47791,51187,mấy,O,3396
47792,51188,con,B-T,3396
47793,51189,đóm,I-T,3396
47794,51190,sâu,I-T,3396
47795,51191,bọ,I-T,3396
47796,51192,đó,O,3396
47797,51193,.,O,3396
47798,51194,Đọc,O,3396
47799,51195,cmt,O,3396
47800,51196,bcuoi,O,3396
47801,51197,vl,B-T,3396
47802,51198,.,O,3396
47803,51199,Chúng,B-T,3396
47804,51200,mày,I-T,3396
47805,51201,thấy,O,3396
47806,51202,hay,O,3396
47807,51203,thì,O,3396
47808,51204,chúng,B-T,3396
47809,51205,mày,I-T,3396
47810,51206,bảo,O,3396
47811,51207,hay,O,3396
47812,51208,.,O,3396
47813,51209,Bọn,B-T,3396
47814,51210,t,I-T,3396
47815,51211,thấy,O,3396
47816,51212,k,O,3396
47817,51213,hay,O,3396
47818,51214,thì,O,3396
47819,51215,bảo,O,3396
47820,51216,k,O,3396
47821,51217,hay,O,3396
47822,51218,.,O,3396
47823,51219,Cãi,O,3396
47824,51220,đéo,B-T,3396
47825,51221,đc,O,3396
47826,51222,lại,O,3396
47827,51223,bảo,O,3396
47828,51224,nta,O,3396
47829,51225,bán,O,3396
47830,51226,ol,O,3396
47831,51227,nên,O,3396
47832,51228,tạo,O,3396
47833,51229,phốt,O,3396
47834,51230,.,O,3396
47835,51231,Đéo,B-T,3396
47836,51232,hiểu,O,3396
47837,51234,Minhh,O,3397
47838,51235,Khuê,O,3397
47839,51236,có,O,3397
47840,51237,bà,O,3397
47841,51238,ở,O,3397
47842,51239,trong,O,3397
47843,51240,đó,O,3397
47844,51241,k,O,3397
47845,51242,:,O,3397
47846,51243,vv,O,3397
47847,51245,@,O,3398
47848,51246,To,O,3398
47849,51247,Nhu,O,3398
47850,51248,Nguyen,O,3398
47851,51249,giả,O,3398
47852,51250,đầu,O,3398
47853,51251,m,B-T,3398
47854,51252,t,B-T,3398
47855,51253,sài,O,3398
47856,51254,r,O,3398
47857,51255,nha,O,3398
47858,51257,xin,O,3399
47859,51258,video,O,3399
47860,51259,với,O,3399
47861,51260,b,O,3399
47862,51262,Hoàng,O,3400
47863,51263,Bomi,O,3400
47864,51264,Cường,O,3400
47865,51265,Trần,O,3400
47866,51266,haha,O,3400
47867,51267,nhớ,O,3400
47868,51268,nha,O,3400
47869,51269,2,O,3400
47870,51270,đứa,O,3400
47871,51272,Gia,O,3401
47872,51273,Bảo,O,3401
47873,51274,bắt,O,3401
47874,51275,chước,O,3401
47875,51276,nhạt,B-T,3401
47876,51277,vl,I-T,3401
47877,51279,Bà,O,3402
47878,51280,cũng,O,3402
47879,51281,thiệt,O,3402
47880,51282,tình,O,3402
47881,51283,ge,O,3402
47882,51284,giờ,O,3402
47883,51285,chưa,O,3402
47884,51286,có,O,3402
47885,51287,cho,O,3402
47886,51288,từ,O,3402
47887,51289,thiện,O,3402
47888,51290,toàn,O,3402
47889,51291,mấy,O,3402
47890,51292,anh,O,3402
47891,51293,mấy,O,3402
47892,51294,chị,O,3402
47893,51295,cho,O,3402
47894,51296,không,O,3402
47895,51297,ah,O,3402
47896,51299,Bọn,B-T,3403
47897,51300,rẻ,I-T,3403
47898,51301,tiền,I-T,3403
47899,51302,này,O,3403
47900,51303,mà,O,3403
47901,51304,nhà,O,3403
47902,51305,nước,O,3403
47903,51306,muốn,O,3403
47904,51307,đập,B-T,3403
47905,51308,thì,O,3403
47906,51309,chúng,B-T,3403
47907,51310,nó,I-T,3403
47908,51311,chết,B-T,3403
47909,51312,từ,O,3403
47910,51313,vài,O,3403
47911,51314,năm,O,3403
47912,51315,trc,O,3403
47913,51316,rồi,O,3403
47914,51318,Cô,O,3404
47915,51319,Minh,O,3404
47916,51320,Hiếu,O,3404
47917,51321,dễ,O,3404
47918,51322,thương,O,3404
47919,51323,quá,O,3404
47920,51324,ạ,O,3404
47921,51325,.,O,3404
47922,51326,=,O,3404
47923,51327,),O,3404
47924,51328,),O,3404
47925,51329,),O,3404
47926,51330,),O,3404
47927,51332,Chỉ,O,3405
47928,51333,này,O,3405
47929,51334,đẹp,O,3405
47930,51335,va,O,3405
47931,51337,Đánh,O,3406
47932,51338,con,B-T,3406
47933,51339,mẹ,I-T,3406
47934,51340,gì,O,3406
47935,51341,trúng,O,3406
47936,51342,20k,O,3406
47937,51343,",",O,3406
47938,51344,xao,B-T,3406
47939,51345,lol,I-T,3406
47940,51346,:,O,3406
47941,51347,),O,3406
47942,51348,),O,3406
47943,51350,Trần,O,3407
47944,51351,Vỹ,O,3407
47945,51352,không,O,3407
47946,51353,biết,O,3407
47947,51354,nhục,B-T,3407
47948,51355,mới,O,3407
47949,51356,đi,O,3407
47950,51357,đạo,B-T,3407
47951,51358,nhái,I-T,3407
47952,51359,",",O,3407
47953,51360,những,O,3407
47954,51361,thằng,B-T,3407
47955,51362,fan,O,3407
47956,51363,là,O,3407
47957,51364,nhục,B-T,3407
47958,51365,gấp,O,3407
47959,51366,đôi,O,3407
47960,51367,vì,O,3407
47961,51368,hâm,O,3407
47962,51369,mộ,O,3407
47963,51370,thằng,B-T,3407
47964,51371,đạo,I-T,3407
47965,51372,chất,I-T,3407
47966,51373,xám,I-T,3407
47967,51374,của,O,3407
47968,51375,ng,O,3407
47969,51376,khác,O,3407
47970,51378,Vừa,O,3408
47971,51379,nhận,O,3408
47972,51380,đc,O,3408
47973,51381,áo,O,3408
47974,51382,thích,O,3408
47975,51383,quá,O,3408
47976,51384,chời,O,3408
47977,51386,Cách,O,3409
47978,51387,ly,O,3409
47979,51388,clg,B-T,3409
47980,51389,nữa,O,3409
47981,51390,🙂,O,3409
47982,51391,loại,B-T,3409
47983,51392,này,O,3409
47984,51393,mang,B-T,3409
47985,51394,thẳng,I-T,3409
47986,51395,vào,I-T,3409
47987,51396,nhà,I-T,3409
47988,51397,hoả,I-T,3409
47989,51398,táng,I-T,3409
47990,51399,mà,I-T,3409
47991,51400,cách,I-T,3409
47992,51401,biệt,I-T,3409
47993,51402,!,O,3409
47994,51404,Vkl,B-T,3410
47995,51405,đúng,O,3410
47996,51406,một,O,3410
47997,51407,ổ,B-T,3410
47998,51408,dlv,I-T,3410
47999,51409,đang,O,3410
48000,51410,thủ,B-T,3410
48001,51411,dâm,I-T,3410
48002,51412,tinh,O,3410
48003,51413,thần,O,3410
48004,51414,với,O,3410
48005,51415,nhau,O,3410
48006,51416,.,O,3410
48007,51417,Tôi,O,3410
48008,51418,ngưỡng,O,3410
48009,51419,mộ,O,3410
48010,51420,a,O,3410
48011,51421,phan,O,3410
48012,51422,anh,O,3410
48013,51423,quá,O,3410
48014,51424,.,O,3410
48015,51425,Còn,O,3410
48016,51426,nhà,O,3410
48017,51427,nước,O,3410
48018,51428,hả,O,3410
48019,51429,.,O,3410
48020,51430,Một,O,3410
48021,51431,nghìn,O,3410
48022,51432,tôi,O,3410
48023,51433,cũng,O,3410
48024,51434,ko,O,3410
48025,51435,đóng,O,3410
48026,51436,góp,O,3410
48027,51437,.,O,3410
48028,51438,Vì,O,3410
48029,51439,tôi,O,3410
48030,51440,quá,O,3410
48031,51441,hiểu,O,3410
48032,51442,bản,O,3410
48033,51443,chất,O,3410
48034,51444,chính,O,3410
48035,51445,quền,O,3410
48036,51446,vn,O,3410
48037,51447,rồi,O,3410
48038,51448,.,O,3410
48039,51450,Có,O,3411
48040,51451,link,O,3411
48041,51452,facebook,O,3411
48042,51453,không,O,3411
48043,51454,bạn,O,3411
48044,51455,?,O,3411
48045,51457,tao,B-T,3412
48046,51458,ngại,O,3412
48047,51459,phải,O,3412
48048,51460,dùng,O,3412
48049,51461,cái,O,3412
48050,51462,từ,O,3412
48051,51463,này,O,3412
48052,51464,nhưng,O,3412
48053,51465,mà,O,3412
48054,51466,ko,O,3412
48055,51467,nói,O,3412
48056,51468,ko,O,3412
48057,51469,được,O,3412
48058,51470,:,O,3412
48059,51471,',O,3412
48060,51472,óc,B-T,3412
48061,51473,chó,I-T,3412
48062,51474,"""",O,3412
48063,51476,cái,O,3413
48064,51477,Hàu,O,3413
48065,51478,ob,O,3413
48066,51479,này,O,3413
48067,51480,có,O,3413
48068,51481,dành,O,3413
48069,51482,cho,O,3413
48070,51483,trai,O,3413
48071,51484,cong,O,3413
48072,51485,như,O,3413
48073,51486,mình,O,3413
48074,51487,ko,O,3413
48075,51488,nhỉ,O,3413
48076,51490,Lũ,B-T,3414
48077,51491,bất,I-T,3414
48078,51492,tài,I-T,3414
48079,51493,",",O,3414
48080,51494,vô,B-T,3414
48081,51495,dụng,I-T,3414
48082,51496,",",O,3414
48083,51497,học,B-T,3414
48084,51498,hành,I-T,3414
48085,51499,không,I-T,3414
48086,51500,lo,I-T,3414
48087,51501,",",O,3414
48088,51502,lo,B-T,3414
48089,51503,ăn,I-T,3414
48090,51504,chơi,I-T,3414
48091,51505,",",O,3414
48092,51506,lười,B-T,3414
48093,51507,biếng,I-T,3414
48094,51508,xong,O,3414
48095,51509,đổ,O,3414
48096,51510,cho,O,3414
48097,51511,"""",B-T,3414
48098,51512,Xã,I-T,3414
48099,51513,hội,I-T,3414
48100,51514,đổ,I-T,3414
48101,51515,nát,I-T,3414
48102,51516,",",I-T,3414
48103,51517,nhà,I-T,3414
48104,51518,nước,I-T,3414
48105,51519,vô,I-T,3414
48106,51520,dụng,I-T,3414
48107,51521,"""",I-T,3414
48108,51522,.,O,3414
48109,51523,Xin,O,3414
48110,51524,lỗi,O,3414
48111,51525,chứ,O,3414
48112,51526,một,O,3414
48113,51527,chục,O,3414
48114,51528,cái,O,3414
48115,51529,nước,O,3414
48116,51530,Mĩ,O,3414
48117,51531,cũng,O,3414
48118,51532,chả,B-T,3414
48119,51533,gánh,O,3414
48120,51534,nổi,O,3414
48121,51535,đám,B-T,3414
48122,51536,phá,I-T,3414
48123,51537,của,O,3414
48124,51538,tụi,B-T,3414
48125,51539,mày,I-T,3414
48126,51540,đâu,O,3414
48127,51541,:,O,3414
48128,51542,/,O,3414
48129,51544,đéo,B-T,3415
48130,51545,chấp,O,3415
48131,51546,loại,O,3415
48132,51547,này,O,3415
48133,51548,vì,O,3415
48134,51549,nói,O,3415
48135,51550,gì,O,3415
48136,51551,nó,B-T,3415
48137,51552,cũng,O,3415
48138,51553,vậy,O,3415
48139,51554,thôi,O,3415
48140,51555,",",O,3415
48141,51556,ae,O,3415
48142,51557,kệ,O,3415
48143,51558,nó,B-T,3415
48144,51559,đi,O,3415
48145,51560,",",O,3415
48146,51561,chắc,O,3415
48147,51562,nó,B-T,3415
48148,51563,là,O,3415
48149,51564,bảo,O,3415
48150,51565,vệ,O,3415
48151,51566,ở,O,3415
48152,51567,đó,O,3415
48153,51568,đó,O,3415
48154,51569,:,O,3415
48155,51570,),O,3415
48156,51571,),O,3415
48157,51573,Đéo,B-T,3416
48158,51574,phải,O,3416
48159,51575,là,O,3416
48160,51576,ngu,B-T,3416
48161,51577,mà,O,3416
48162,51578,là,O,3416
48163,51579,1,O,3416
48164,51580,lũ,B-T,3416
48165,51581,tham,I-T,3416
48166,51582,quan,I-T,3416
48167,51583,ô,I-T,3416
48168,51584,lại,I-T,3416
48169,51586,Người,O,3417
48170,51587,ta,O,3417
48171,51588,NÓI,O,3417
48172,51589,ĐÚNG,O,3417
48173,51590,SỰ,O,3417
48174,51591,THẬT,O,3417
48175,51592,mà,O,3417
48176,51593,sao,O,3417
48177,51594,cứ,O,3417
48178,51595,bảo,O,3417
48179,51596,là,O,3417
48180,51597,NÓI,O,3417
48181,51598,XẤU,O,3417
48182,51599,?,O,3417
48183,51600,Quan,O,3417
48184,51601,chức,O,3417
48185,51602,chế,O,3417
48186,51603,độ,O,3417
48187,51604,này,O,3417
48188,51605,CÓ,B-T,3417
48189,51606,TÊN,I-T,3417
48190,51607,NÀO,I-T,3417
48191,51608,TỐT,I-T,3417
48192,51609,ĐẸP,I-T,3417
48193,51610,ĐÂU,I-T,3417
48194,51611,mà,O,3417
48195,51612,bảo,O,3417
48196,51613,người,O,3417
48197,51614,ta,O,3417
48198,51615,NÓI,O,3417
48199,51616,TỐT,O,3417
48200,51617,?,O,3417
48201,51619,Mua,O,3418
48202,51620,giày,O,3418
48203,51621,sốp,O,3418
48204,51622,pe,O,3418
48205,51623,để,O,3418
48206,51624,đc,O,3418
48207,51625,giá,O,3418
48208,51626,mềm,O,3418
48209,51627,nhé,O,3418
48210,51628,:,O,3418
48211,51629,),O,3418
48212,51630,),O,3418
48213,51632,Ccc,B-T,3419
48214,51634,tự,O,3420
48215,51635,bóp,B-T,3420
48216,51636,cu,I-T,3420
48217,51637,chết,B-T,3420
48218,51638,nhé,O,3420
48219,51640,bon,B-T,3421
48220,51641,comcom,I-T,3421
48221,51642,đơn,O,3421
48222,51643,vị,O,3421
48223,51644,tác,O,3421
48224,51645,chiến,O,3421
48225,51646,điện,O,3421
48226,51647,tử,O,3421
48227,51648,vs,O,3421
48228,51649,nhật,O,3421
48229,51650,ký,O,3421
48230,51651,yêu,O,3421
48231,51652,nước,O,3421
48232,51653,dm,B-T,3421
48233,51654,chúng,B-T,3421
48234,51655,mày,I-T,3421
48235,51656,vào,O,3421
48236,51657,mà,O,3421
48237,51658,đọc,O,3421
48238,51659,.,O,3421
48239,51660,tưởng,O,3421
48240,51661,ai,O,3421
48241,51662,cũng,O,3421
48242,51663,như,O,3421
48243,51664,chúng,B-T,3421
48244,51665,mày,I-T,3421
48245,51666,hết,O,3421
48246,51667,đấy,O,3421
48247,51669,Vvvbgfggff,O,3422
48248,51670,Nshsbbsna,O,3422
48249,51671,võ,O,3422
48250,51672,minh,O,3422
48251,51673,hiếu,O,3422
48252,51674,lộc,O,3422
48253,51675,tài,O,3422
48254,51676,(,O,3422
48255,51677,bảy,O,3422
48256,51678,miếng,O,3422
48257,51679,đất,O,3422
48258,51680,),O,3422
48259,51682,Nhìn,O,3423
48260,51683,xấu,B-T,3423
48261,51684,vãi,B-T,3423
